id,title,description,genre,cast,director,homepage,url,vote_average,year,poster_url,combined,rating,popularity
18869,Jimmy and Judy,Two misunderstood suburban kids challenge society and run from the police while documenting all of their deeds with a digital camera.,"['Action', 'Crime', 'Drama', 'Thriller']","['Edward Furlong', 'Rachael Bella', 'William Sadler']",Randall Rubin,http://www.jimmyandjudymovie.com/,http://www.jimmyandjudymovie.com/,5.4,2006.0,https://image.tmdb.org/t/p/w500/eCrr9LMCYpHlKzzKNXlTcMBs9xD.jpg,"['Action', 'Crime', 'Drama', 'Thriller'] Two misunderstood suburban kids challenge society and run from the police while documenting all of their deeds with a digital camera. Randall Rubin ['Edward Furlong', 'Rachael Bella', 'William Sadler']",4.722,17
34592,ZMD: Zombies of Mass Destruction,"An idyllic island town is under attack by that most invasive of pests: zombies! Port Gamble is being overrun with braineaters, and the people seem powerless to stave them off. But wait, a rag tag band of rebels is trying to turn the tide and push the invading hordes of undead back.",['Horror'],"['Janette Armand', 'Doug Fahl', 'Cooper Hopkins']",Kevin Hamedani,http://www.zmdthemovie.com/,http://www.zmdthemovie.com/,4.7,2009.0,https://image.tmdb.org/t/p/w500/3K80OoyUb93qhx5jMUsNuKlV3IT.jpg,"['Horror'] An idyllic island town is under attack by that most invasive of pests: zombies! Port Gamble is being overrun with braineaters, and the people seem powerless to stave them off. But wait, a rag tag band of rebels is trying to turn the tide and push the invading hordes of undead back. Kevin Hamedani ['Janette Armand', 'Doug Fahl', 'Cooper Hopkins']",5.019,14
21283,Steppin: The Movie,"Every college campus has its rivalries and UTS is no different. At this university, the Geeks run the campus and the greatest Steppers are king of the hill. When a local radio station announces the beginning of the step competition season, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize.","['Comedy', 'Romance']","['Wesley Jonathan', 'Chrystee Pharris', 'Anthony Anderson']",Michael Taliferro,http://www.myspace.com/steppinmovie,http://www.myspace.com/steppinmovie,5.0,2009.0,https://image.tmdb.org/t/p/w500/wkBSpDIRqKU46rb6cUICx8xxPm1.jpg,"['Comedy', 'Romance'] Every college campus has its rivalries and UTS is no different. At this university, the Geeks run the campus and the greatest Steppers are king of the hill. When a local radio station announces the beginning of the step competition season, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize. Michael Taliferro ['Wesley Jonathan', 'Chrystee Pharris', 'Anthony Anderson']",4.344,31
101179,Truth or Dare,"A group of college friends celebrate the end of term with a party to end all parties. During a drink and drug-fuelled evening, an innocent game of â€˜Truth or Dareâ€™ has a very sore loser, sparking a terrifying sequence of events and a whole new twist on the game of truth or dare â€“ where the truth can kill you.","['Horror', 'Thriller', 'Mystery']","['Liam Boyle', 'Jack Gordon', 'Florence Hall']",Robert Heath,http://www.truthordarefilm.com/,http://www.truthordarefilm.com/,5.7,2012.0,https://image.tmdb.org/t/p/w500/e5FcN0P7YcSJUbnosxyU4GEG4br.jpg,"['Horror', 'Thriller', 'Mystery'] A group of college friends celebrate the end of term with a party to end all parties. During a drink and drug-fuelled evening, an innocent game of â€˜Truth or Dareâ€™ has a very sore loser, sparking a terrifying sequence of events and a whole new twist on the game of truth or dare â€“ where the truth can kill you. Robert Heath ['Liam Boyle', 'Jack Gordon', 'Florence Hall']",5.57,24
287524,Fear Clinic,A doctor works to cure patients suffering from crippling phobias by placing them inside his invention which induces and controls hallucinations.,['Horror'],"['Thomas Dekker', 'Robert Englund', 'Cleopatra Coleman']",Robert Hall,http://www.fearclinicmovie.com/,http://www.fearclinicmovie.com/,4.0,2014.0,https://image.tmdb.org/t/p/w500/f9srd2qdaJGu08ldr3PuhcMgNtH.jpg,"['Horror'] A doctor works to cure patients suffering from crippling phobias by placing them inside his invention which induces and controls hallucinations. Robert Hall ['Thomas Dekker', 'Robert Englund', 'Cleopatra Coleman']",4.107,99
206213,Zombie Hunter,"Zombie Hunter is set in a post-apocalyptic Zombie wasteland caused by the mysterious street drug ""Natas"". We follow one man who has nothing left other than a beat up Camaro and a trunk full of guns and booze. He runs down Flesh Eaters, hunting for sport and redemption, while also running from his past. After crashing into a small group of survivors, who are running low on resources, he decides to lend a hand. But a surprise attack by the Flesh Eaters forces them on the run and puts the Hunter's skills to the test.","['Comedy', 'Action', 'Science Fiction', 'Thriller']","['Martin Copping', 'Danny Trejo', 'Clare Niederpruem']",Kevin King,https://www.facebook.com/zombiehuntermovie,https://www.facebook.com/zombiehuntermovie,3.5,2013.0,https://image.tmdb.org/t/p/w500/9FkPEWRpuMbOArFrklObdvxN099.jpg,"['Comedy', 'Action', 'Science Fiction', 'Thriller'] Zombie Hunter is set in a post-apocalyptic Zombie wasteland caused by the mysterious street drug ""Natas"". We follow one man who has nothing left other than a beat up Camaro and a trunk full of guns and booze. He runs down Flesh Eaters, hunting for sport and redemption, while also running from his past. After crashing into a small group of survivors, who are running low on resources, he decides to lend a hand. But a surprise attack by the Flesh Eaters forces them on the run and puts the Hunter's skills to the test. Kevin King ['Martin Copping', 'Danny Trejo', 'Clare Niederpruem']",3.97,60
207769,Banshee Chapter,"On the trail of a missing friend who had been experimenting with mind-altering drugs, a young journalist - aided by a rogue counter-culture writer, The Silence of The Lambs -- finds herself drawn into the dangerous world of top-secret government chemical research and the mystery of a disturbing radio signal of unknown origin. A fast-paced thriller blending fact and fiction, Banshee Chapter is based on real documents, actual test subject testimony, and uncovered secrets about covert programs run by the CIA.","['Horror', 'Thriller']","['Ted Levine', 'Katia Winter', 'Michael McMillian']",Blair Erickson,http://www.filmbreak.com/projects/banshee-chapter,http://www.filmbreak.com/projects/banshee-chapter,5.7,2013.0,https://image.tmdb.org/t/p/w500/oJ4L2pbH2Uxyi3g5yla22mM8NBg.jpg,"['Horror', 'Thriller'] On the trail of a missing friend who had been experimenting with mind-altering drugs, a young journalist - aided by a rogue counter-culture writer, The Silence of The Lambs -- finds herself drawn into the dangerous world of top-secret government chemical research and the mystery of a disturbing radio signal of unknown origin. A fast-paced thriller blending fact and fiction, Banshee Chapter is based on real documents, actual test subject testimony, and uncovered secrets about covert programs run by the CIA. Blair Erickson ['Ted Levine', 'Katia Winter', 'Michael McMillian']",5.534,45
271185,Ask Me Anything,"Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge.","['Drama', 'Mystery', 'Thriller']","['Britt Robertson', 'Christian Slater', 'Justin Long']",Allison Burnett,http://undiscoveredgyrl.com/,http://undiscoveredgyrl.com/,5.5,2014.0,https://image.tmdb.org/t/p/w500/u0rEtOp6jI7oU6u3m7v1aAOJNQr.jpg,"['Drama', 'Mystery', 'Thriller'] Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge. Allison Burnett ['Britt Robertson', 'Christian Slater', 'Justin Long']",5.623,98
91070,L!fe Happens,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.",['Comedy'],"['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson']",Kat Coiro,http://www.lifehappensfilm.com/,http://www.lifehappensfilm.com/,5.3,2011.0,https://image.tmdb.org/t/p/w500/xFq3IQEWCBBoPP7pCb4TarAi8tt.jpg,"['Comedy'] A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby. Kat Coiro ['Krysten Ritter', 'Kate Bosworth', 'Rachel Bilson']",5.456,3
2652,Hard Candy,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.","['Drama', 'Thriller']","['Patrick Wilson', 'Ellen Page', 'Sandra Oh']",David Slade,http://hardcandymovie.com/,http://hardcandymovie.com/,6.8,2005.0,https://image.tmdb.org/t/p/w500/uHTmlcivbPeclEdmtuQg3zOQWPS.jpg,"['Drama', 'Thriller'] A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him. David Slade ['Patrick Wilson', 'Ellen Page', 'Sandra Oh']",6.816,37
60421,Circumstance,A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's dangerous obsession,['Drama'],"['Nikohl Boosheri', 'Sarah Kazemy', 'Reza Sixo Safai']",Maryam Keshavarz,http://www.takepart.com/circumstance,http://www.takepart.com/circumstance,7.4,2011.0,https://image.tmdb.org/t/p/w500/fs4Qi07K9htZzI73YaukSQFqmHk.jpg,"['Drama'] A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's dangerous obsession Maryam Keshavarz ['Nikohl Boosheri', 'Sarah Kazemy', 'Reza Sixo Safai']",6.7,43
157354,Fruitvale Station,"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",['Drama'],"['Michael B. Jordan', 'Octavia Spencer', 'Melonie Diaz']",Ryan Coogler,http://www.fruitvalefilm.com/,http://www.fruitvalefilm.com/,7.3,2013.0,https://image.tmdb.org/t/p/w500/oXSy3nEKFtfw5iRxdG8ouEFAnxs.jpg,"['Drama'] The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008. Ryan Coogler ['Michael B. Jordan', 'Octavia Spencer', 'Melonie Diaz']",7.4,40
3170,Bambi,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.","['Animation', 'Drama', 'Family']","['Donnie Dunagan', 'Peter Behn', 'Stan Alexander']",David Hand,http://movies.disney.com/bambi,http://movies.disney.com/bambi,6.8,1942.0,https://image.tmdb.org/t/p/w500/wV9e2y4myJ4KMFsyFfWYcUOawyK.jpg,"['Animation', 'Drama', 'Family'] Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends. David Hand ['Donnie Dunagan', 'Peter Behn', 'Stan Alexander']",7.01,90
215918,1982,"1982, a film inspired by true events at the onset of the crack epidemic in Philadelphia, tells the story of a father and his efforts to protect his gifted daughter from the insidious epidemic which has literally come home via her drug-addicted mother. As his wife becomes more distant and unreliable, he struggles to raise his daughter on his own, while still striving to help his wife become clean. In the process, he learns some hard truths about his marriage and his life, which will ultimately test him as a parent, a husband, and a man",['Drama'],"['Bokeem Woodbine', 'Sharon Leal', 'Wayne Brady']",Tommy Oliver,https://www.facebook.com/watch1982,https://www.facebook.com/watch1982,5.0,2013.0,https://image.tmdb.org/t/p/w500/suJnawPMpozKwbOhQn0qqHkJoIX.jpg,"['Drama'] 1982, a film inspired by true events at the onset of the crack epidemic in Philadelphia, tells the story of a father and his efforts to protect his gifted daughter from the insidious epidemic which has literally come home via her drug-addicted mother. As his wife becomes more distant and unreliable, he struggles to raise his daughter on his own, while still striving to help his wife become clean. In the process, he learns some hard truths about his marriage and his life, which will ultimately test him as a parent, a husband, and a man Tommy Oliver ['Bokeem Woodbine', 'Sharon Leal', 'Wayne Brady']",5.714,55
84184,Celeste & Jesse Forever,"Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each otherâ€™s sentences. They are forever linked in their friendsâ€™ minds as the perfect couple â€“ she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback?","['Comedy', 'Drama', 'Romance']","['Rashida Jones', 'Andy Samberg', 'Elijah Wood']",Lee Toland Krieger,http://www.celesteandjesse.com,http://www.celesteandjesse.com,6.4,2012.0,https://image.tmdb.org/t/p/w500/5Cr8kW7DjZEORU8jI32bqyHSGKW.jpg,"['Comedy', 'Drama', 'Romance'] Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each otherâ€™s sentences. They are forever linked in their friendsâ€™ minds as the perfect couple â€“ she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback? Lee Toland Krieger ['Rashida Jones', 'Andy Samberg', 'Elijah Wood']",6.405,87
367551,American Hero,"Melvin, a reluctant hero who is far from super, has been suppressing his telekinetic powers for years with booze, drugs, and women. In the process, he has failed at practically everything, most of all as a parent to his son. After a brush with death, Melvin decides to use his powers for good and clean up the streets of New Orleans with the help of his best friend/definitely-not-a-sidekick, Lucille. For a man who can do the impossible, it might be a fight even he canâ€™t win.","['Action', 'Comedy', 'Science Fiction']","['Stephen Dorff', 'Eddie Griffin', 'Bill Billions']",Nick Love,http://www.protagonistpictures.com/films/american-hero,http://www.protagonistpictures.com/films/american-hero,5.0,2015.0,https://image.tmdb.org/t/p/w500/uYHb5CG90zHp5CDj3dJDP98c77q.jpg,"['Action', 'Comedy', 'Science Fiction'] Melvin, a reluctant hero who is far from super, has been suppressing his telekinetic powers for years with booze, drugs, and women. In the process, he has failed at practically everything, most of all as a parent to his son. After a brush with death, Melvin decides to use his powers for good and clean up the streets of New Orleans with the help of his best friend/definitely-not-a-sidekick, Lucille. For a man who can do the impossible, it might be a fight even he canâ€™t win. Nick Love ['Stephen Dorff', 'Eddie Griffin', 'Bill Billions']",5.6,39
25461,Raising Victor Vargas,"The film follows Victor, a Lower East Side teenager, as he deals with his eccentric family, including his strict grandmother, his bratty sister, and a younger brother who completely idolizes him. Along the way he tries to win the affections of Judy, who is very careful and calculating when it comes to how she deals with men.","['Drama', 'Romance']","['Victor Rasuk', 'Judy Marte', 'Melonie Diaz']",Peter Sollett,http://www.lhp.com.sg/victor/,http://www.lhp.com.sg/victor/,7.8,2002.0,https://image.tmdb.org/t/p/w500/cMHMtMBca8VNxjYICc1WHK1Qqe5.jpg,"['Drama', 'Romance'] The film follows Victor, a Lower East Side teenager, as he deals with his eccentric family, including his strict grandmother, his bratty sister, and a younger brother who completely idolizes him. Along the way he tries to win the affections of Judy, who is very careful and calculating when it comes to how she deals with men. Peter Sollett ['Victor Rasuk', 'Judy Marte', 'Melonie Diaz']",6.9,15
292483,Not Cool,"NOT COOL follows former prom king and college freshman Scott (Shane Dawson) who has just returned home for Thanksgiving break only to be dumped by his eccentric, long-term girlfriend. With his world turned upside down, Scott strikes an unlikely friendship with former classmate Tori (Cherami Leigh), an ugly duckling who blossomed in her first semester of college. Together, the two embark on an outrageous adventure through their hometown. But when Scott and Tori find their friendship turning into something deeper, they realize that a few months away may have changed them more than they realized.",['Comedy'],"['Shane Dawson', 'Cherami Leigh', 'Drew Monson']",Shane Dawson,http://www.notcoolthemovie.com/,http://www.notcoolthemovie.com/,3.7,2014.0,https://image.tmdb.org/t/p/w500/ikLuZGHTYTVYHDBPsN8dPnoVnYd.jpg,"['Comedy'] NOT COOL follows former prom king and college freshman Scott (Shane Dawson) who has just returned home for Thanksgiving break only to be dumped by his eccentric, long-term girlfriend. With his world turned upside down, Scott strikes an unlikely friendship with former classmate Tori (Cherami Leigh), an ugly duckling who blossomed in her first semester of college. Together, the two embark on an outrageous adventure through their hometown. But when Scott and Tori find their friendship turning into something deeper, they realize that a few months away may have changed them more than they realized. Shane Dawson ['Shane Dawson', 'Cherami Leigh', 'Drew Monson']",3.314,4
14451,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,"['Horror', 'Comedy']","['Charlotte Frogner', 'Stig Frode Henriksen', 'Vegar Hoel']",Tommy Wirkola,http://www.deadsnow.com,http://www.deadsnow.com,6.1,2009.0,https://image.tmdb.org/t/p/w500/sfwVo5cZJtO8VyDWTILDt4f69IT.jpg,"['Horror', 'Comedy'] Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die. Tommy Wirkola ['Charlotte Frogner', 'Stig Frode Henriksen', 'Vegar Hoel']",5.976,93
40862,Iraq for Sale: The War Profiteers,"Documentary portraying the actions of U.S. corporate contractors in the U.S.-Iraq war. Interviews with employees and former employees of such companies as Halliburton, CACI, and KBR suggest that government cronyism is behind apparent ""sweetheart"" deals that give such contractors enormous freedom to profit from supplying support and material to American troops while providing little oversight. Survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers, and soldiers indicate that the quality of services provided is sub-standard and severely in contradiction to the comparatively huge profits being generated. Also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees.",['Documentary'],['Shereef Akeel'],Robert Greenwald,http://iraqforsale.org/,http://iraqforsale.org/,8.0,2006.0,https://image.tmdb.org/t/p/w500/nIAgVj3KtdJiyFRUmUFdGAMxcRE.jpg,"['Documentary'] Documentary portraying the actions of U.S. corporate contractors in the U.S.-Iraq war. Interviews with employees and former employees of such companies as Halliburton, CACI, and KBR suggest that government cronyism is behind apparent ""sweetheart"" deals that give such contractors enormous freedom to profit from supplying support and material to American troops while providing little oversight. Survivors of employees who were killed discuss the claim that the companies cared more for profit than for the welfare of their own workers, and soldiers indicate that the quality of services provided is sub-standard and severely in contradiction to the comparatively huge profits being generated. Also depicted are the unsuccessful attempts by the filmmakers to get company spokesmen to respond to the charges made by the interviewees. Robert Greenwald ['Shereef Akeel']",7.8,86
74510,Kevin Hart: Laugh at My Pain,Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin Hart back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts!,"['Comedy', 'Documentary']","['Kevin Hart', ""Na'im Lynn""]",Tim Story,http://www.kevinhartlaughatmypain.com/,http://www.kevinhartlaughatmypain.com/,7.7,2011.0,https://image.tmdb.org/t/p/w500/jk7C5sIDHSGiJjBQz6bmPNP1WOF.jpg,"['Comedy', 'Documentary'] Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin Hart back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts! Tim Story ['Kevin Hart', ""Na'im Lynn""]",7.11,25
74725,Kill List,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.","['Horror', 'Thriller', 'Crime']","['Neil Maskell', 'MyAnna Buring', 'Harry Simpson']",Ben Wheatley,http://www.kill-list.com/,http://www.kill-list.com/,6.0,2011.0,https://image.tmdb.org/t/p/w500/qwT2I3ons0oD58jIppKmd4qLtvB.jpg,"['Horror', 'Thriller', 'Crime'] Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness. Ben Wheatley ['Neil Maskell', 'MyAnna Buring', 'Harry Simpson']",6.185,13
58428,The Innkeepers,"During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay.","['Horror', 'Thriller']","['Sara Paxton', 'Pat Healy', 'Kelly McGillis']",Ti West,http://www.magnetreleasing.com/theinnkeepers/,http://www.magnetreleasing.com/theinnkeepers/,5.4,2011.0,https://image.tmdb.org/t/p/w500/aC9XHtf0Opw2IJDVjSkL8eO71An.jpg,"['Horror', 'Thriller'] During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay. Ti West ['Sara Paxton', 'Pat Healy', 'Kelly McGillis']",5.396,82
13429,Donkey Punch,"Three hot girls, four guys, and one mega-swanky yacht collide for a serious night of drugs and sexual deviancy. One debaucherous act goes too far though, turning this teen joy ride into a weekend of bloody bedlam.","['Horror', 'Drama', 'Thriller', 'Crime']","['Nichola Burley', 'Sian Breckin', 'Jaime Winstone']",Olly Blackburn,http://www.donkeypunchmovie.co.uk/,http://www.donkeypunchmovie.co.uk/,4.5,2008.0,https://image.tmdb.org/t/p/w500/wd5GVtBRA6gG7CRV6E2VKr7AcT2.jpg,"['Horror', 'Drama', 'Thriller', 'Crime'] Three hot girls, four guys, and one mega-swanky yacht collide for a serious night of drugs and sexual deviancy. One debaucherous act goes too far though, turning this teen joy ride into a weekend of bloody bedlam. Olly Blackburn ['Nichola Burley', 'Sian Breckin', 'Jaime Winstone']",4.742,33
9022,All the Boys Love Mandy Lane,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.","['Horror', 'Mystery', 'Thriller']","['Amber Heard', 'Anson Mount', 'Michael Welch']",Jonathan Levine,http://www.mandylane.co.uk,http://www.mandylane.co.uk,5.7,2008.0,https://image.tmdb.org/t/p/w500/9t7n7K0xqw0gMvrxyhdiyqEF3W1.jpg,"['Horror', 'Mystery', 'Thriller'] Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered. Jonathan Levine ['Amber Heard', 'Anson Mount', 'Michael Welch']",5.6,16
18734,L.I.E.,"In this biting and disturbing coming-of-age tale from writer-director Michael Cuesta, life is bittersweet along the L.I.E., also known as the Long Island Expressway, as suburban teen Howie Blitzer learns all too clearly. In the space of a week, he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised.",['Drama'],"['Paul Dano', 'Bruce Altman', 'Brian Cox']",Michael Cuesta,http://tartanvideo.com/film.asp?ProjectID={C668EA2C-810D-4E33-AB5C-9B8B00FA4B8A},http://tartanvideo.com/film.asp?ProjectID={C668EA2C-810D-4E33-AB5C-9B8B00FA4B8A},6.7,2001.0,https://image.tmdb.org/t/p/w500/gSrHmiRzHBC9JS2UI72J1Bex016.jpg,"['Drama'] In this biting and disturbing coming-of-age tale from writer-director Michael Cuesta, life is bittersweet along the L.I.E., also known as the Long Island Expressway, as suburban teen Howie Blitzer learns all too clearly. In the space of a week, he loses nearly everything and everyone he knows and is left to navigate his adolescence virtually unsupervised. Michael Cuesta ['Paul Dano', 'Bruce Altman', 'Brian Cox']",6.8,42
206197,The Sisterhood of Night,"When a teenage girl says she's the victim of a secret network called The Sisterhood of Night, a quiet suburban town becomes the backdrop for a modern-day Salem witch trial.","['Mystery', 'Drama', 'Thriller']","['Kara Hayward', 'Georgie Henley', 'Olivia DeJonge']",Caryn Waechter,http://www.thesisterhoodofnight-movie.com/,http://www.thesisterhoodofnight-movie.com/,6.5,2015.0,https://image.tmdb.org/t/p/w500/4h6KXpAcTUjr6AVJgV6sw0Ktbqr.jpg,"['Mystery', 'Drama', 'Thriller'] When a teenage girl says she's the victim of a secret network called The Sisterhood of Night, a quiet suburban town becomes the backdrop for a modern-day Salem witch trial. Caryn Waechter ['Kara Hayward', 'Georgie Henley', 'Olivia DeJonge']",6.254,66
26837,B-Girl,"A young female breakdancer, Angel, moves to Los Angeles after an attack by an ex-boyfriend nearly ends her dance career forever. B-Girl follows Angel through recovery and acceptance of a new life as she busts a move into the male-centric world of underground hip hop.","['Crime', 'Drama', 'Music']","[""Julie 'Jules' Urich"", 'Missy Yager', 'Wesley Jonathan']",Emily Dell,http://www.bgirlmovie.com/,http://www.bgirlmovie.com/,5.5,2009.0,https://image.tmdb.org/t/p/w500/kgPoFMvfrvNBT0HQtqZ5vcMzT.jpg,"['Crime', 'Drama', 'Music'] A young female breakdancer, Angel, moves to Los Angeles after an attack by an ex-boyfriend nearly ends her dance career forever. B-Girl follows Angel through recovery and acceptance of a new life as she busts a move into the male-centric world of underground hip hop. Emily Dell [""Julie 'Jules' Urich"", 'Missy Yager', 'Wesley Jonathan']",6.2,55
7859,Half Nelson,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.",['Drama'],"['Ryan Gosling', 'Jeff Lima', 'Shareeka Epps']",Ryan Fleck,http://www.halfnelsonthefilm.co.uk/,http://www.halfnelsonthefilm.co.uk/,6.5,2006.0,https://image.tmdb.org/t/p/w500/fdUCisMpTwy0oJOGwM7NrFFs400.jpg,"['Drama'] Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope. Ryan Fleck ['Ryan Gosling', 'Jeff Lima', 'Shareeka Epps']",6.646,99
302579,Naturally Native,"Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues.",['Drama'],"['Valerie Red-Horse', 'Yvonne Russo', 'Irene Bedard']",Valerie Red-Horse,http://naturallynative.com/home.html,http://naturallynative.com/home.html,0.0,1999.0,https://image.tmdb.org/t/p/w500/yTQPrKLhKC8qUe2CMn8MxmfaxA5.jpg,"['Drama'] Naturally Native follows the lives, loves, pain, joy and relationships of three sisters as they attempt to start their own business. Of American Indian ancestry, but adopted by white foster parents as young children, each sister has her own identity issues and each has chosen a very different career path. Now dedicated to starting a Native cosmetic business, they attempt to overcome obstacles both in the business world and in the home. A touching love story of family and culture, Naturally Native also interweaves a subtle, but strong wake-up call regarding the treatment of Native people in corporate America. Naturally Native also provides some insight into tribal infrastructure and gaming issues. Valerie Red-Horse ['Valerie Red-Horse', 'Yvonne Russo', 'Irene Bedard']",6.0,42
40658,Starsuckers,"Starsuckers is the most controversial documentary of the year, and was released in British cinemas in November 2009 to critical acclaim. It's a darkly humourous and shocking exposÃ© of the celebrity obsessed media, that uncovers the real reasons behind our addiction to fame and blows the lid on the corporations and individuals who profit from it.","['Documentary', 'Foreign']","['Ellis Cashmore', 'Max Clifford', 'Richard Curtis']",Chris Atkins,http://www.starsuckersmovie.com,http://www.starsuckersmovie.com,6.2,2009.0,https://image.tmdb.org/t/p/w500/1z05uhHmSdXV8LGM8DPnBkf86DU.jpg,"['Documentary', 'Foreign'] Starsuckers is the most controversial documentary of the year, and was released in British cinemas in November 2009 to critical acclaim. It's a darkly humourous and shocking exposÃ© of the celebrity obsessed media, that uncovers the real reasons behind our addiction to fame and blows the lid on the corporations and individuals who profit from it. Chris Atkins ['Ellis Cashmore', 'Max Clifford', 'Richard Curtis']",6.7,34
2667,The Blair Witch Project,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.","['Horror', 'Mystery']","['Michael C. Williams', 'Heather Donahue', 'Joshua Leonard']",Daniel Myrick,http://www.blairwitch.com/,http://www.blairwitch.com/,6.3,1999.0,https://image.tmdb.org/t/p/w500/9050VGrYjYrEjpOvDZVAngLbg1f.jpg,"['Horror', 'Mystery'] In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found. Daniel Myrick ['Michael C. Williams', 'Heather Donahue', 'Joshua Leonard']",6.355,30
